latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.09667,109.13651000000002,354.6,0.41,0.45,2019-11-17,548,N,nominal,1.0NRT,302.1,5.0,D
-5.42983,119.8023,331.0,0.43,0.46,2019-11-17,548,N,low,1.0NRT,305.4,2.2,D
-4.88615,123.00336999999999,341.0,0.36,0.57,2019-11-17,548,N,nominal,1.0NRT,295.6,3.0,D
-4.81642,122.7149,335.0,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,298.1,2.4,D
-4.87731,122.34678999999998,348.5,0.32,0.55,2019-11-17,548,N,nominal,1.0NRT,298.2,4.5,D
-4.69091,123.02127,332.1,0.36,0.57,2019-11-17,548,N,nominal,1.0NRT,295.8,2.9,D
-4.62707,123.04441000000001,330.5,0.36,0.57,2019-11-17,548,N,nominal,1.0NRT,292.6,1.6,D
-4.6478,122.66662,367.0,0.34,0.56,2019-11-17,548,N,high,1.0NRT,299.1,16.9,D
-4.6833,121.53423000000001,332.3,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,296.6,3.2,D
-4.79039,120.10236,343.2,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,305.5,16.6,D
-4.79101,120.09852,341.8,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,303.2,16.6,D
-4.36262,122.57531000000002,334.7,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,297.4,2.3,D
-4.3526,122.47768,349.6,0.33,0.56,2019-11-17,548,N,nominal,1.0NRT,300.2,5.2,D
-4.34746,122.47688000000001,367.0,0.33,0.56,2019-11-17,548,N,high,1.0NRT,299.1,5.2,D
-4.337680000000001,122.50327,342.6,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,297.9,3.2,D
-6.54849,108.13377,334.0,0.47,0.48,2019-11-17,548,N,low,1.0NRT,306.6,2.3,D
-4.35043,122.47838999999999,367.0,0.33,0.56,2019-11-17,548,N,high,1.0NRT,300.2,11.2,D
-4.35093,122.47533,339.0,0.33,0.56,2019-11-17,548,N,nominal,1.0NRT,300.1,6.3,D
-4.335719999999999,122.50395,330.4,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,297.0,3.3,D
-4.334,122.48201,332.8,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,297.7,1.0,D
-4.33749,122.46066,333.9,0.33,0.56,2019-11-17,548,N,nominal,1.0NRT,298.4,1.9,D
-4.47018,121.52178,330.1,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,296.1,2.5,D
-4.386019999999999,121.91266,333.4,0.61,0.54,2019-11-17,548,N,nominal,1.0NRT,299.6,7.1,D
-4.2337,122.24909,341.6,0.32,0.55,2019-11-17,548,N,nominal,1.0NRT,296.1,5.9,D
-4.52543,120.18513999999999,336.2,0.47,0.47,2019-11-17,548,N,nominal,1.0NRT,301.4,3.8,D
-4.11239,122.46191,331.4,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,297.2,2.4,D
-4.0845199999999995,122.4704,331.5,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,298.2,3.6,D
-4.04898,122.42953999999999,336.7,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,299.2,2.0,D
-4.35179,120.03988000000001,343.9,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,304.1,6.4,D
-3.90045,122.41722,332.2,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,301.4,4.2,D
-3.89629,122.41027,332.3,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,300.3,4.2,D
-3.9927599999999996,121.81832,330.2,0.61,0.54,2019-11-17,548,N,low,1.0NRT,301.1,10.1,D
-3.99413,121.77878,341.6,0.61,0.53,2019-11-17,548,N,nominal,1.0NRT,305.5,16.1,D
-3.9883,121.7835,330.3,0.61,0.53,2019-11-17,548,N,low,1.0NRT,302.3,14.7,D
-3.9852,121.77153999999999,332.0,0.61,0.53,2019-11-17,548,N,nominal,1.0NRT,301.8,7.4,D
-3.97845,121.78185,340.3,0.61,0.53,2019-11-17,548,N,nominal,1.0NRT,303.1,9.2,D
-4.006469999999999,121.58031000000001,336.9,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,296.9,5.0,D
-3.96549,121.76831000000001,336.2,0.61,0.53,2019-11-17,548,N,nominal,1.0NRT,302.8,9.1,D
-4.17481,119.99588999999999,336.8,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,300.6,3.9,D
-4.16979,119.99933999999999,341.7,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,304.2,3.9,D
-4.122809999999999,119.72778999999998,338.8,0.44,0.46,2019-11-17,548,N,nominal,1.0NRT,299.5,4.0,D
-3.99775,120.06277,347.2,0.47,0.47,2019-11-17,548,N,nominal,1.0NRT,302.2,5.7,D
-3.6608300000000003,121.91128,342.1,0.63,0.54,2019-11-17,548,N,nominal,1.0NRT,298.1,8.3,D
-3.6558300000000004,121.91045,346.1,0.63,0.54,2019-11-17,548,N,nominal,1.0NRT,296.8,8.3,D
-3.83731,119.571,333.5,0.44,0.46,2019-11-17,548,N,nominal,1.0NRT,298.8,2.7,D
-3.52011,121.45001,345.1,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,306.8,37.9,D
-3.52094,121.44483000000001,331.4,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,300.5,37.9,D
-3.5152699999999997,121.44915,343.9,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,298.3,37.9,D
-3.51611,121.44393000000001,338.0,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,300.1,37.9,D
-3.7523400000000002,119.82918000000001,344.2,0.45,0.47,2019-11-17,548,N,nominal,1.0NRT,297.7,10.2,D
-3.7530099999999997,119.82501,343.5,0.45,0.47,2019-11-17,548,N,nominal,1.0NRT,301.5,10.3,D
-3.11061,122.13786,330.2,0.33,0.55,2019-11-17,548,N,nominal,1.0NRT,296.0,3.3,D
-3.11334,122.1393,336.0,0.33,0.55,2019-11-17,548,N,nominal,1.0NRT,296.3,3.2,D
-5.56192,105.19933,342.6,0.36,0.57,2019-11-17,548,N,nominal,1.0NRT,295.4,2.3,D
-5.48294,105.61918999999999,332.9,0.34,0.56,2019-11-17,548,N,nominal,1.0NRT,298.2,2.1,D
-3.8921900000000003,116.29539,336.1,0.43,0.38,2019-11-17,548,N,nominal,1.0NRT,302.1,4.0,D
-3.89279,116.2915,332.0,0.43,0.38,2019-11-17,548,N,nominal,1.0NRT,301.1,2.7,D
-3.24372,120.17081,331.3,0.49,0.48,2019-11-17,548,N,nominal,1.0NRT,298.3,3.3,D
-3.4469,118.88336000000001,331.1,0.4,0.44,2019-11-17,548,N,nominal,1.0NRT,299.5,2.1,D
-3.1802200000000003,119.89605,344.6,0.47,0.48,2019-11-17,548,N,nominal,1.0NRT,299.8,5.7,D
-3.12776,120.19196000000001,332.2,0.49,0.49,2019-11-17,548,N,nominal,1.0NRT,299.9,4.8,D
-2.79509,121.42013999999999,344.9,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,297.4,8.8,D
-2.79327,121.41863000000001,347.1,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,298.0,12.8,D
-3.7899800000000003,114.66538999999999,339.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.3,3.1,D
-2.97193,119.74011000000002,334.6,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,296.3,7.1,D
-3.62439,115.62961000000001,337.7,0.41,0.37,2019-11-17,548,N,nominal,1.0NRT,274.1,6.0,D
-3.5765,115.80173,341.4,0.42,0.37,2019-11-17,548,N,nominal,1.0NRT,278.6,6.1,D
-3.57806,115.80153,346.3,0.42,0.37,2019-11-17,548,N,nominal,1.0NRT,279.6,6.8,D
-3.00732,119.20016000000001,332.5,0.42,0.46,2019-11-17,548,N,nominal,1.0NRT,295.4,1.8,D
-5.116630000000001,104.84765,345.7,0.37,0.58,2019-11-17,548,N,nominal,1.0NRT,290.0,5.4,D
-3.6867400000000004,114.63466000000001,343.4,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.4,8.0,D
-2.90687,119.58548,341.6,0.45,0.47,2019-11-17,548,N,nominal,1.0NRT,300.3,5.4,D
-2.5828900000000004,121.52451,334.1,0.62,0.54,2019-11-17,548,N,nominal,1.0NRT,297.7,3.7,D
-2.57558,121.38467,342.7,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,301.5,37.4,D
-2.57651,121.37903999999999,330.2,0.6,0.53,2019-11-17,548,N,low,1.0NRT,303.0,32.5,D
-3.65277,114.63314,338.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.7,4.0,D
-2.8538099999999997,119.74331000000001,336.2,0.46,0.47,2019-11-17,548,N,nominal,1.0NRT,295.5,3.5,D
-3.6587199999999998,114.4437,332.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.1,3.3,D
-2.57875,121.38261999999999,352.0,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,303.0,42.1,D
-2.57387,121.38163999999999,349.8,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,300.6,22.5,D
-3.56825,114.9485,340.6,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,298.0,21.8,D
-2.56834,121.22753999999999,342.1,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,295.7,24.4,D
-4.8682,105.51698999999999,332.7,0.33,0.56,2019-11-17,548,N,nominal,1.0NRT,295.3,2.0,D
-2.5137400000000003,121.02056999999999,340.2,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,296.4,16.8,D
-2.50895,121.01978000000001,340.9,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,295.7,16.8,D
-2.50981,121.01431000000001,337.0,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,294.3,16.8,D
-1.9089200000000002,124.72995,336.7,0.52,0.67,2019-11-17,548,N,nominal,1.0NRT,285.7,8.7,D
-1.9097,124.72513000000001,332.1,0.52,0.67,2019-11-17,548,N,nominal,1.0NRT,285.9,5.9,D
-1.90273,124.72893,336.1,0.52,0.67,2019-11-17,548,N,nominal,1.0NRT,285.7,8.7,D
-1.9035099999999998,124.72412,330.0,0.52,0.67,2019-11-17,548,N,nominal,1.0NRT,285.2,5.9,D
-2.5541400000000003,120.40711,350.4,0.52,0.5,2019-11-17,548,N,nominal,1.0NRT,298.5,12.5,D
-3.3971400000000003,114.91117,339.1,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,297.4,4.6,D
-2.31101,121.71967,333.0,0.32,0.55,2019-11-17,548,N,nominal,1.0NRT,296.5,3.2,D
-2.30595,121.71898999999999,334.6,0.32,0.55,2019-11-17,548,N,nominal,1.0NRT,296.9,3.8,D
-2.31929,121.25308000000001,334.5,0.6,0.53,2019-11-17,548,N,nominal,1.0NRT,297.2,6.2,D
-3.1511299999999998,114.93846,338.4,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,304.2,7.6,D
-3.15167,114.9349,344.5,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,304.8,7.6,D
-3.1483,114.93439,337.7,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,302.8,11.3,D
-3.1410099999999996,114.93695,339.8,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,306.6,7.1,D
-3.13764,114.93643999999999,345.7,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,305.8,7.1,D
-3.1364400000000003,114.92165,336.3,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,303.0,5.5,D
-3.1347,114.91043,331.5,0.4,0.37,2019-11-17,548,N,low,1.0NRT,301.7,5.0,D
-3.1230599999999997,114.94155,338.1,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,304.3,5.4,D
-3.11631,114.94053999999998,345.6,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,301.8,11.8,D
-3.11294,114.94003000000001,345.9,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,298.9,5.1,D
-3.10793,114.95026000000001,340.9,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,304.6,9.3,D
-3.10455,114.94975,334.3,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,303.3,7.0,D
-3.09498,114.94463999999999,335.0,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,299.7,5.0,D
-2.9306900000000002,115.98746000000001,338.3,0.43,0.38,2019-11-17,548,N,nominal,1.0NRT,300.5,2.2,D
-3.0916099999999997,114.94415,336.9,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,300.3,3.8,D
-3.24055,113.92363,332.4,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,298.3,3.7,D
-2.28379,119.96748999999998,354.7,0.49,0.48,2019-11-17,548,N,nominal,1.0NRT,296.7,19.8,D
-2.28448,119.96323000000001,334.2,0.49,0.48,2019-11-17,548,N,nominal,1.0NRT,297.0,10.0,D
-3.1068599999999997,114.71016000000002,342.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,299.7,4.9,D
-2.93128,115.76794,343.5,0.42,0.38,2019-11-17,548,N,nominal,1.0NRT,297.4,5.1,D
-2.28634,119.96812,342.3,0.49,0.49,2019-11-17,548,N,nominal,1.0NRT,295.9,18.7,D
-2.28252,119.96321999999999,331.8,0.49,0.49,2019-11-17,548,N,nominal,1.0NRT,295.5,6.9,D
-2.2831799999999998,119.95893999999998,340.4,0.49,0.48,2019-11-17,548,N,nominal,1.0NRT,296.7,6.9,D
-2.91278,115.81963999999999,336.3,0.42,0.38,2019-11-17,548,N,nominal,1.0NRT,300.4,3.7,D
-3.19092,113.96476000000001,346.6,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,298.1,8.4,D
-2.99574,115.20522,339.8,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,301.8,6.8,D
-2.97056,115.30193,339.3,0.41,0.37,2019-11-17,548,N,nominal,1.0NRT,299.1,7.6,D
-2.05366,121.12298999999999,346.9,0.59,0.53,2019-11-17,548,N,nominal,1.0NRT,300.7,11.8,D
-2.8858,115.71773999999999,345.3,0.42,0.38,2019-11-17,548,N,nominal,1.0NRT,296.6,12.7,D
-3.11643,114.20908,344.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.5,9.0,D
-3.14649,114.01125,341.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.1,11.6,D
-3.1323,114.03748,347.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,306.9,6.8,D
-3.13283,114.03402,336.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.0,6.8,D
-3.1354599999999997,114.01669,339.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.3,5.3,D
-3.12898,114.03698999999999,351.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,307.7,19.5,D
-3.1295,114.03352,340.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,311.2,19.5,D
-3.12565,114.03648999999999,350.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.0,19.5,D
-3.1261799999999997,114.03302,345.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.5,19.5,D
-3.0048,114.80627,330.2,0.39,0.37,2019-11-17,548,N,nominal,1.0NRT,298.6,2.1,D
-3.1218,114.03945,344.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.7,19.2,D
-3.12233,114.03598999999998,350.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,309.5,54.4,D
-3.1189999999999998,114.03549,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,304.2,54.4,D
-3.11795,114.04243000000001,349.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,312.7,19.2,D
-3.11848,114.03896,354.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,304.7,19.2,D
-3.1162,114.03153,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,308.3,23.8,D
-3.11041,114.06967,338.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.0,2.9,D
-3.11462,114.04191999999999,350.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,308.2,96.8,D
-3.11568,114.035,356.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,318.0,23.8,D
-3.11673,114.02806000000001,355.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,307.6,19.9,D
-3.11726,114.0246,348.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.3,19.9,D
-3.14512,113.84114,333.5,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,293.9,3.6,D
-3.11341,114.02757,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,310.8,19.9,D
-3.11288,114.03103999999999,354.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,305.5,23.8,D
-3.11393,114.0241,356.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,307.3,19.9,D
-3.11446,114.02063999999999,343.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,303.6,6.4,D
-3.1160400000000004,114.01024,349.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.2,8.3,D
-3.1165700000000003,114.00678,345.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.7,9.5,D
-3.14127,113.8441,345.7,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,295.8,7.4,D
-3.1418,113.84064,338.9,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,296.4,3.6,D
-3.1423200000000002,113.83718999999999,335.9,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,292.5,3.6,D
-3.11272,114.00974,357.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,316.0,25.9,D
-3.11377,114.00282,357.2,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,306.5,43.9,D
-3.13795,113.84361000000001,346.3,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,298.6,34.7,D
-3.13848,113.84015,354.9,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,298.7,17.3,D
-3.1093900000000003,114.00925,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,308.8,25.9,D
-3.10887,114.01271000000001,344.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.1,25.9,D
-3.1099200000000002,114.00578,355.4,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,310.0,43.9,D
-3.11045,114.00232,347.9,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,301.8,43.9,D
-3.10501,114.01568,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,302.2,15.7,D
-3.10132,114.03993999999999,345.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,306.0,8.1,D
-3.10554,114.01221000000001,345.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,296.8,10.4,D
-3.10169,114.01518,349.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.2,15.7,D
-3.10222,114.01172,347.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,296.2,10.4,D
-3.0994200000000003,114.00776,350.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.7,14.3,D
-3.0945099999999996,114.01765,341.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.6,5.3,D
-3.0961,114.00726,354.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.9,14.3,D
-3.09662,114.00379,355.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,314.5,25.7,D
-3.09715,114.00033,356.1,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,302.2,25.7,D
-3.1893599999999998,113.39171999999999,344.3,0.38,0.36,2019-11-17,548,N,nominal,1.0NRT,296.9,9.5,D
-3.09335,114.00605,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,300.3,13.1,D
-3.09125,114.01991000000001,338.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,287.8,4.8,D
-3.09178,114.01643999999999,343.4,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.7,6.2,D
-3.09282,114.00951,350.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,290.6,13.1,D
-3.09387,114.00258999999998,353.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,316.2,27.5,D
-3.0944,113.99911999999999,356.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,304.3,27.5,D
-3.09055,114.00208,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,307.6,27.5,D
-3.09107,113.99863,367.0,0.39,0.36,2019-11-17,548,N,high,1.0NRT,301.8,27.5,D
-3.08845,114.01595,341.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,292.8,6.2,D
-3.08898,114.01248000000001,353.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.2,6.2,D
-3.09003,114.00555,352.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,289.4,13.1,D
-3.08513,114.01545,347.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.4,4.6,D
-3.08565,114.01199,347.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.4,4.6,D
-3.0818,114.01495,338.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,292.2,4.6,D
-3.25942,112.7963,347.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,288.6,5.7,D
-3.25995,112.79279,338.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,288.1,3.9,D
-3.25661,112.7923,337.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,288.3,8.9,D
-3.2531,112.77023,347.4,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,282.1,7.3,D
-3.24322,112.79031,329.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,283.3,13.1,D
-3.04208,114.03028,339.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.6,5.6,D
-1.8523,121.58623999999999,346.2,0.32,0.54,2019-11-17,548,N,nominal,1.0NRT,300.9,3.9,D
-1.9363400000000002,120.93633,341.7,0.57,0.52,2019-11-17,548,N,nominal,1.0NRT,298.7,7.5,D
-3.01742,113.99115,341.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.6,5.8,D
-2.8483099999999997,115.07522,336.7,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,301.8,6.9,D
-2.8488700000000002,115.07161,346.8,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,302.1,6.9,D
-2.93191,114.33711000000001,332.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.9,2.9,D
-2.98175,113.9854,351.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,299.3,8.8,D
-2.98227,113.98194,333.9,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,296.7,8.8,D
-2.9779,113.98838,351.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.1,8.3,D
-2.9784200000000003,113.98491000000001,342.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,300.2,8.8,D
-2.8204599999999997,114.77771000000001,347.8,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,303.5,10.6,D
-2.81656,114.78076999999999,343.5,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,302.7,9.4,D
-2.8171,114.77721000000001,354.7,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,308.3,10.6,D
-2.8176400000000004,114.77365,336.3,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,304.4,10.6,D
-2.81818,114.7701,330.1,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,299.4,1.5,D
-2.87508,114.39655,338.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.0,5.1,D
-2.81428,114.77315,350.4,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,306.0,16.2,D
-2.81482,114.76959,345.6,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,302.2,8.7,D
-2.87174,114.39603999999999,343.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.0,8.4,D
-1.87237,120.78908999999999,330.8,0.56,0.52,2019-11-17,548,N,nominal,1.0NRT,299.1,7.5,D
-2.86307,114.43056000000001,344.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,304.3,5.1,D
-1.86675,120.79371,332.8,0.56,0.52,2019-11-17,548,N,nominal,1.0NRT,297.9,7.7,D
-2.74764,115.16371000000001,340.6,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,299.6,5.8,D
-2.74647,115.14867,345.1,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,303.1,9.6,D
-2.74307,115.14815,331.2,0.4,0.37,2019-11-17,548,N,low,1.0NRT,301.5,2.0,D
-2.8458200000000002,114.43156,334.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,297.4,45.8,D
-2.73677,115.12122,331.1,0.4,0.37,2019-11-17,548,N,low,1.0NRT,301.4,1.5,D
-2.84195,114.43457,345.4,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.9,45.8,D
-2.84248,114.43106,316.6,0.39,0.36,2019-11-17,548,N,low,1.0NRT,319.3,45.8,D
-2.80363,114.66283999999999,338.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,298.6,2.0,D
-2.8386,114.43406,334.6,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.0,7.5,D
-2.85462,114.32911999999999,331.5,0.39,0.36,2019-11-17,548,N,low,1.0NRT,302.3,3.3,D
-1.8120599999999998,120.92043000000001,343.2,0.58,0.52,2019-11-17,548,N,nominal,1.0NRT,301.7,26.8,D
-2.8368700000000002,114.42305,355.8,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,306.0,16.0,D
-2.83352,114.42255,336.3,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.5,6.4,D
-2.83406,114.41905,336.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.4,2.6,D
-2.84287,114.31663999999999,332.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,298.9,3.5,D
-2.71248,115.14356000000001,336.2,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,302.6,4.9,D
-2.76506,114.80216000000001,331.4,0.4,0.37,2019-11-17,548,N,low,1.0NRT,301.6,2.5,D
-2.84007,114.31265,332.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.4,2.5,D
-2.8362,114.31563999999999,340.0,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.5,5.8,D
-2.69949,115.18253,340.9,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,300.5,3.7,D
-2.83232,114.31863999999999,348.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,301.4,5.8,D
-2.69917,115.18198999999998,341.0,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,300.9,4.0,D
-2.82995,114.3175,338.5,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,298.7,4.5,D
-2.8624400000000003,114.08025,348.1,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,302.9,7.2,D
-2.86559,114.05943,330.2,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,295.1,2.1,D
-2.6995299999999998,115.13367,331.5,0.4,0.37,2019-11-17,548,N,low,1.0NRT,303.1,1.9,D
-1.81254,120.92263999999999,347.8,0.58,0.52,2019-11-17,548,N,nominal,1.0NRT,303.2,20.3,D
-2.69273,115.13264,338.2,0.4,0.37,2019-11-17,548,N,nominal,1.0NRT,303.7,3.2,D
-2.8561400000000003,114.05446,336.7,0.39,0.36,2019-11-17,548,N,nominal,1.0NRT,294.0,3.3,D
